MLR.clp.sc.ready.ignor.norm.qc.fillna.rl.mh.tsv
chemID	pval	/Users/m221138/RA_project/data/filled_qc_data/2class_v2/MLR.clp.sc.ready.ignor.norm.qc.fillna.rl.tsv	/Users/m221138/RA_project/data/filled_qc_data/2class_v2/MLR.clp.sc.ready.ignor.norm.qc.fillna.mh.tsv
TAG52:0FA20:0	0.137516656962725	0.370943421052632	0.452342307692308
TAG58:6FA22:5	0.480927652662061	0.343278947368421	0.311578846153846
TAG50:1FA20:1	0.157051736941346	0.174438157894737	0.206026923076923
TAG54:6FA20:3	0.691466750026051	0.573323684210526	0.60305
CE(24:0)	0.170229941135531	0.261065789473684	0.244290384615385
LCER(22:0)	0.0556804136508892	0.228067105263158	0.208790384615385
TAG48:4FA16:1	0.456703962575506	0.329305263157895	0.377232692307692
TAG51:4FA16:0	0.922733739064928	1.21718421052632	1.22644423076923
PC(16:0/18:1)	0.93293408184491	199.486705263158	201.611725
TAG50:3FA14:1	0.347740656541743	0.962960526315789	1.06161346153846
CE(17:0)	0.772080253497747	6.79298684210526	6.8052
TAG56:6FA22:6	0.398182038131013	0.817489473684211	0.669378846153846
PC(18:1/16:1)	0.739017459928836	7.41361315789474	7.857775
TAG53:3FA16:0	0.715778471109625	0.842781578947368	0.888207692307692
TAG54:4FA20:4	0.217493106585764	1.69670394736842	1.95645192307692
DAG(14:0/20:4)	0.0540850776866616	0.0297934210526316	0.0401865384615385
CE(18:2)	0.126638788576119	1353.83981842105	1319.13441346154
DAG(14:1/18:1)	0.724989696418702	0.149467105263158	0.150323076923077
DCER(20:0)	0.0564227227105826	0.0585710526315789	0.0531057692307692
LCER(20:1)	0.590325730717338	0.0359552631578947	0.0354884615384615
TAG54:3FA16:0	0.920870677259643	3.81077894736842	3.80435
TAG48:3FA14:0	0.520506070148529	2.44765921052632	2.72842307692308
TAG56:1FA18:1	0.285873994500542	0.367568421052632	0.429884615384615
TAG58:9FA18:1	0.137055715782803	0.574468421052632	0.409284615384615
PE(P18:1/22:4)	0.296983413164252	0.857152631578947	0.838944230769231
TAG54:4FA16:0	0.504978074728847	4.91862763157895	5.26516346153846
PC(18:2/16:1)	0.527757659938801	11.7742973684211	11.8961
DAG(14:0/18:1)	0.356377767852345	0.398076315789474	0.426640384615385
TAG46:2FA14:1	0.0806910621247057	0.409132894736842	0.558975
TAG52:4FA20:0	0.413756285933439	0.505576315789474	0.484863461538462
PC(18:0/18:2)	0.371963596964291	178.604798684211	179.549144230769
PE(P16:0/22:4)	0.482996022542586	2.75991052631579	2.79772884615385
TAG50:4FA16:0	0.505115899649216	1.45072763157895	1.65263653846154
DAG(18:1/20:1)	0.803857681603082	0.103160526315789	0.101680769230769
LPC(15:0)	0.302734598249875	0.192110526315789	0.184584615384615
TAG48:3FA18:2	0.951899924590525	6.06927105263158	5.82260769230769
TAG52:6FA22:6	0.964963636915948	0.402122368421053	0.390294230769231
TAG56:7FA18:3	0.987714828834023	0.376915789473684	0.375432692307692
PC(18:0/22:6)	0.410435568190895	13.1157289473684	12.4547
SM(26:1)	0.663089570569853	0.548671052631579	0.548180769230769
TAG48:2FA14:0	0.326876175373323	10.0655355263158	11.6499115384615
TAG48:3FA18:1	0.631755679611502	4.09643421052632	3.34579807692308
DAG(16:1/18:2)	0.592341636747751	0.871477631578947	0.980305769230769
TAG53:6FA18:3	0.347191799743992	2.85619605263158	2.82810384615385
PC(16:0/12:0)	0.446907657109874	0.539407894736842	0.50195
TAG51:5FA18:2	0.425782344651031	0.232746052631579	0.211936538461538
PE(P16:0/20:4)	0.33061956888251	10.4034973684211	9.87366346153846
TAG49:1FA16:1	0.127590430469779	0.268239473684211	0.343946153846154
TAG56:5FA20:1	0.25719345039471	0.452051315789474	0.388113461538462
LPE(18:0)	0.117412604161925	1.12843421052632	1.08772307692308
FFA(20:4)	0.234748473301765	5.30548815789474	5.46411153846154
TAG46:1FA14:1	0.035890012815264	1.08590921052632	1.266725
TAG46:3FA14:0	0.483499871801818	0.258928947368421	0.284467307692308
PE(P18:1/22:5)	0.577554078290249	0.907982894736842	0.895280769230769
TAG50:1FA14:0	0.345191022589659	3.11685789473684	3.37458269230769
TAG56:8FA20:4	0.335557814403093	2.23872368421053	2.50650384615385
TAG56:4FA20:1	0.380114751911499	1.09738421052632	0.955719230769231
MAG(18:3)	0.855461387854365	0.0924618421052632	0.0936846153846154
PE(18:0/20:4)	0.529135791606809	15.8137144736842	16.0299826923077
TAG53:2FA18:1	0.641968946975812	6.05656842105263	6.20499230769231
TAG54:7FA22:5	0.628607086476458	0.257392105263158	0.243501923076923
TAG60:12FA22:6	0.211461382091213	0.276785526315789	0.175576923076923
PC(18:0/20:2)	0.993900327377939	1.65042763157895	1.72355576923077
LPC(18:2)	0.0381676656954224	8.36251842105263	7.31119230769231
PC(15:0/18:2)	0.90375440091801	1.18521842105263	1.18273269230769
DAG(18:1/18:1)	0.731845796123387	3.85775526315789	3.72548076923077
TAG56:4FA22:4	0.156791979036184	0.160176315789474	0.190013461538462
TAG56:9FA20:5	0.354364740841424	0.763243421052632	0.522488461538462
TAG49:2FA14:0	0.212811610282935	0.400022368421053	0.466044230769231
PC(16:0/18:3)	0.977839778689585	6.8196	7.00020576923077
LPE(22:5)	0.689490811602364	0.148360526315789	0.154303846153846
TAG54:6FA20:5	0.554534200708362	2.73264605263158	2.22827692307692
TAG56:7FA22:6	0.236395698603818	6.11244605263158	4.59815192307692
TAG51:4FA16:1	0.837966333242288	0.282961842105263	0.301278846153846
TAG52:5FA20:5	0.876777402864545	0.665317105263158	0.630296153846154
SM(20:0)	0.157803386339571	45.0412289473684	42.8920961538462
