chemID	pval	/Users/m221138/RA_project/data/filled_qc_data/MLR.clp.sc.ready.ignor.norm.qc.fillna.l.tsv	/Users/m221138/RA_project/data/filled_qc_data/MLR.clp.sc.ready.ignor.norm.qc.fillna.r.tsv
TAG56:3FA18:1	error	2.07211764705882	2.21883898305085
TAG54:7FA22:6	error	1.37623529411765	1.25369322033898
TAG49:3FA18:2	error	0.543688235294118	0.667381355932203
TAG52:3FA16:0	error	170.521717647059	180.392613559322
TAG54:8FA18:2	error	0.437629411764706	0.55945593220339
TAG54:6FA18:3	error	7.39308823529412	8.85352881355932
TAG56:8FA22:6	error	5.3872	4.69887627118644
TAG58:8FA18:1	error	1.02596470588235	1.0564
TAG55:7FA22:6	error	0.201617647058824	0.189618644067797
DAG(14:0/18:3)	error	0.0285058823529412	0.0355525423728814
PC(16:0/22:4)	error	5.83038235294118	6.13827966101695
TAG56:9FA20:4	error	0.493441176470588	0.542059322033898
TAG57:8FA22:6	error	0.276176470588235	0.253825423728814
TAG56:2FA18:0	error	0.302688235294118	0.357549152542373
PC(17:0/20:4)	error	2.49232352941176	2.43910677966102
LPC(20:2)	error	0.361629411764706	0.386850847457627
TAG45:1FA18:1	error	0.119641176470588	0.172228813559322
TAG52:5FA20:4	error	2.24472352941176	2.28153898305085
PE(18:1/18:1)	error	0.554758823529412	0.633089830508475
PE(P18:1/22:6)	error	3.63976470588235	3.58974237288136
PI(16:0/20:4)	error	2.04815882352941	2.18935593220339
TAG49:3FA15:0	error	0.295888235294118	0.380930508474576
TAG51:2FA18:0	error	0.385205882352941	0.462035593220339
LPE(20:4)	error	0.405994117647059	0.396945762711864
TAG44:2FA12:0	error	0.203211764705882	0.627913559322034
TAG56:1FA16:0	error	0.168341176470588	0.199249152542373
MAG(15:0)	error	0.118776470588235	0.133445762711864
DAG(16:0/18:2)	error	2.13775294117647	2.5616220338983
HCER(20:0)	error	0.0903823529411765	0.104576271186441
LCER(24:0)	error	0.162494117647059	0.195483050847458
TAG49:0FA16:0	error	0.901752941176471	1.23302203389831
TAG50:3FA18:2	error	30.4518470588235	35.0842372881356
TAG55:7FA20:4	error	3.22529411764706	3.1876406779661
HCER(22:0)	error	0.469629411764706	0.559427118644068
TAG58:7FA22:5	error	1.04453529411765	1.0491406779661
FFA(22:2)	error	1.85906470588235	1.92953728813559
TAG44:1FA12:0	error	0.567635294117647	1.25334745762712
TAG46:0FA12:0	error	0.327205882352941	0.934376271186441
TAG52:6FA14:0	error	0.243564705882353	0.276396610169492
