chemID	pval	/Users/m221138/RA_project/data/filled_qc_data/MLR.clp.sc.ready.ignor.norm.qc.fillna.m.tsv	/Users/m221138/RA_project/data/filled_qc_data/MLR.clp.sc.ready.ignor.norm.qc.fillna.r.tsv
PI(18:0/20:4)	error	21.9272731707317	21.203486440678
TAG49:1FA14:0	error	0.4255	0.384501694915254
PE(O16:0/20:4)	error	0.862024390243902	0.882025423728814
TAG53:3FA18:0	error	7.8506756097561	7.88648644067797
TAG56:5FA20:3	error	1.94035609756098	1.85989322033898
TAG48:0FA14:0	error	2.3390756097561	2.1969779661017
FFA(17:0)	error	167.71563902439	106.969227118644
TAG50:5FA20:5	error	0.166741463414634	0.182296610169492
PC(16:0/14:0)	error	1.76558780487805	1.70812033898305
TAG48:2FA18:0	error	0.452509756097561	0.735986440677966
TAG50:5FA18:2	error	0.841229268292683	0.921172881355932
TAG52:7FA20:5	error	0.181214634146341	0.232118644067797
TAG48:1FA18:0	error	1.17543902439024	1.56021525423729
TAG56:6FA22:4	error	1.29108780487805	1.08271355932203
TAG52:2FA16:1	error	4.39056097560976	4.0855406779661
TAG49:0FA15:0	error	0.341831707317073	0.309961016949153
TAG46:1FA12:0	error	3.12512926829268	4.26732881355932
TAG51:3FA15:0	error	2.64108292682927	2.65849491525424
TAG54:7FA18:3	error	2.95653170731707	3.8769813559322
TAG57:2FA18:1	error	0.333263414634146	0.480449152542373
PC(16:0/20:1)	error	0.884393902439024	0.882332203389831
TAG38:0FA12:0	error	0.357026829268293	0.643135593220339
TAG49:0FA18:0	error	0.320565853658537	0.311852542372881
TAG51:2FA16:1	error	0.738714634146341	0.638477966101695
TAG54:3FA18:1	error	110.230087804878	126.93786440678
TAG54:3FA20:3	error	0.634495121951219	0.556338983050848
TAG58:7FA18:0	error	0.24890243902439	0.316125423728814
DCER(24:1)	error	0.156331707317073	0.162520338983051
DAG(16:1/18:1)	error	0.965226829268293	0.832315254237288
LPE(20:1)	error	0.0279731707317073	0.0305949152542373
DAG(14:0/14:0)	error	0.0352463414634146	0.0340237288135593
TAG48:2FA14:1	error	2.43061463414634	1.9601
TAG56:9FA18:3	error	0.272812195121951	0.296230508474576
PE(18:0/18:0)	error	0.356336585365854	0.388852542372881
TAG50:3FA16:1	error	24.8260097560976	21.4701474576271
TAG51:1FA18:1	error	3.42816097560976	3.06374237288136
TAG52:1FA18:1	error	39.437643902439	37.5674508474576
PI(18:0/18:2)	error	5.68458048780488	5.73637627118644
TAG49:1FA15:0	error	2.14373414634146	1.8918406779661
PE(P18:1/20:4)	error	8.76053658536585	9.06570169491525
TAG51:0FA17:0	error	0.41589512195122	0.389694915254237
TAG48:3FA16:0	error	2.42305853658537	2.15548305084746
CE(12:0)	error	0.722265853658537	0.872537288135593
TAG53:1FA18:0	error	0.596931707317073	0.610883050847458
CE(18:1)	error	481.264353658537	502.847808474576
PE(P18:0/20:4)	error	22.8588170731707	23.4929745762712
TAG54:3FA18:3	error	0.451617073170732	0.502681355932203
TAG54:4FA18:1	error	95.145543902439	107.832027118644
TAG58:8FA20:4	error	0.553451219512195	0.440774576271186
PE(18:0/22:4)	error	1.04771707317073	0.99938813559322
TAG44:2FA18:1	error	0.43679756097561	0.409445762711864
PE(16:0/20:3)	error	0.28934756097561	0.222944915254237
TAG46:2FA14:0	error	1.83473170731707	1.73180677966102
PE(18:2/16:1)	error	0.306448780487805	0.35015593220339
TAG56:4FA16:0	error	0.328580487804878	0.279701694915254
DAG(18:1/20:4)	error	0.759229268292683	0.621228813559322
TAG52:3FA18:0	error	3.14510975609756	3.16450508474576
TAG58:10FA20:5	error	0.174848780487805	0.238433898305085
PC(18:0/18:3)	error	2.07077073170732	2.09299491525424
TAG55:7FA18:1	error	1.01339024390244	1.07126610169492
TAG60:11FA22:5	error	0.0847341463414634	0.0985779661016949
DAG(18:2/20:3)	error	0.188073170731707	0.160464406779661
TAG40:0FA16:0	error	0.424243902439024	0.8432
TAG54:5FA16:0	error	6.07331707317073	5.31176101694915
TAG58:6FA22:4	error	0.377107317073171	0.345367796610169
TAG56:4FA18:2	error	1.05075365853659	1.16035084745763
PE(O16:0/22:5)	error	0.534307317073171	0.515614406779661
PE(O18:0/22:6)	error	1.00508658536585	1.10122627118644
