chemID	pval	/Users/m221138/RA_project/data/filled_qc_data/MLR.clp.sc.ready.ignor.norm.qc.fillna.h.tsv	/Users/m221138/RA_project/data/filled_qc_data/MLR.clp.sc.ready.ignor.norm.qc.fillna.l.tsv
TAG54:4FA20:2	error	1.3956	1.65481764705882
TAG48:4FA20:4	error	0.2132	0.132247058823529
TAG56:3FA18:1	error	1.8941	2.07211764705882
TAG54:7FA22:6	error	1.41222727272727	1.37623529411765
TAG49:3FA18:2	error	0.658836363636364	0.543688235294118
TAG52:3FA16:0	error	151.400227272727	170.521717647059
TAG54:8FA18:2	error	0.409581818181818	0.437629411764706
TAG54:6FA18:3	error	6.09162727272727	7.39308823529412
TAG56:8FA22:6	error	4.22561818181818	5.3872
TAG58:8FA18:1	error	0.791654545454545	1.02596470588235
TAG55:7FA22:6	error	0.1931	0.201617647058824
DAG(14:0/18:3)	error	0.0339272727272727	0.0285058823529412
PC(16:0/22:4)	error	5.96445454545455	5.83038235294118
TAG56:9FA20:4	error	0.532181818181818	0.493441176470588
TAG57:8FA22:6	error	0.235536363636364	0.276176470588235
TAG56:2FA18:0	error	0.383427272727273	0.302688235294118
PC(17:0/20:4)	error	1.9182	2.49232352941176
LPC(20:2)	error	0.344772727272727	0.361629411764706
TAG45:1FA18:1	error	0.194363636363636	0.119641176470588
TAG52:5FA20:4	error	2.59859090909091	2.24472352941176
PE(18:1/18:1)	error	0.732745454545455	0.554758823529412
PE(P18:1/22:6)	error	3.98562727272727	3.63976470588235
PI(16:0/20:4)	error	2.48631818181818	2.04815882352941
TAG49:3FA15:0	error	0.372454545454545	0.295888235294118
TAG51:2FA18:0	error	0.508781818181818	0.385205882352941
LPE(20:4)	error	0.3825	0.405994117647059
TAG44:2FA12:0	error	0.403509090909091	0.203211764705882
TAG56:1FA16:0	error	0.287663636363636	0.168341176470588
MAG(15:0)	error	0.148218181818182	0.118776470588235
DAG(16:0/18:2)	error	2.28188181818182	2.13775294117647
HCER(20:0)	error	0.0912636363636364	0.0903823529411765
LCER(24:0)	error	0.231218181818182	0.162494117647059
TAG49:0FA16:0	error	1.6059	0.901752941176471
TAG50:3FA18:2	error	31.0988	30.4518470588235
TAG55:7FA20:4	error	3.17035454545455	3.22529411764706
HCER(22:0)	error	0.550718181818182	0.469629411764706
TAG58:7FA22:5	error	0.791090909090909	1.04453529411765
FFA(22:2)	error	1.88064545454545	1.85906470588235
TAG44:1FA12:0	error	1.19750909090909	0.567635294117647
TAG46:0FA12:0	error	0.711309090909091	0.327205882352941
TAG52:6FA14:0	error	0.290163636363636	0.243564705882353
TAG51:2FA17:0	error	2.10649090909091	1.61042941176471
TAG56:3FA20:0	error	0.678481818181818	0.601082352941176
PE(P16:0/20:3)	error	0.694936363636364	0.600835294117647
PI(18:1/20:4)	error	1.47162727272727	1.2683
DAG(12:0/18:2)	error	0.101027272727273	0.0581176470588235
TAG52:2FA16:0	error	152.345918181818	156.975329411765
TAG52:3FA20:1	error	0.232063636363636	0.237958823529412
PE(P16:0/22:6)	error	5.22325454545455	5.52140588235294
TAG56:5FA22:4	error	1.2572	1.4448
TAG56:9FA22:6	error	0.626036363636364	0.868517647058824
TAG55:7FA20:3	error	0.280236363636364	0.281311764705882
TAG50:5FA16:0	error	0.208627272727273	0.176982352941176
TAG56:3FA16:0	error	0.162272727272727	0.129105882352941
MAG(18:1)	error	0.143309090909091	0.161223529411765
PC(18:1/18:2)	error	63.6343090909091	55.1055411764706
TAG56:6FA22:5	error	3.30412727272727	4.21695294117647
TAG57:3FA18:2	error	0.247536363636364	0.276088235294118
LCER(18:1)	error	0.274581818181818	0.248341176470588
TAG52:8FA16:1	error	0.145581818181818	0.100823529411765
TAG58:8FA22:6	error	1.82830909090909	2.24474705882353
TAG50:3FA16:0	error	21.8277909090909	20.0884058823529
FFA(24:1)	error	6.27556363636364	6.20042352941176
TAG55:7FA15:0	error	0.0528363636363636	0.0530647058823529
DAG(16:1/18:3)	error	0.0587454545454545	0.0591058823529412
CER(20:0)	error	0.109554545454545	0.101435294117647
PC(18:2/20:5)	error	1.35508181818182	1.17741176470588
TAG52:5FA18:3	error	9.53946363636364	10.5217882352941
TAG51:0FA18:0	error	0.507672727272727	0.293364705882353
TAG55:3FA18:2	error	0.320581818181818	0.232423529411765
TAG42:2FA18:2	error	0.278	0.189282352941176
PC(14:0/18:2)	error	5.48279090909091	4.15849411764706
TAG50:3FA14:0	error	13.4966181818182	13.2249764705882
TAG54:5FA20:2	error	0.264072727272727	0.326770588235294
FFA(20:3)	error	2.07582727272727	2.1748
TAG56:6FA16:0	error	2.64183636363636	3.24963529411765
PI(16:0/18:1)	error	1.70650909090909	1.11465882352941
TAG52:3FA18:3	error	2.10919090909091	1.90663529411765
TAG58:10FA18:2	error	0.305390909090909	0.342858823529412
LPC(16:0)	error	68.6465909090909	71.1601882352941
TAG44:2FA16:1	error	0.268072727272727	0.144670588235294
TAG56:10FA18:2	error	0.247263636363636	0.180758823529412
TAG56:5FA18:0	error	1.45776363636364	1.7868
DAG(14:0/20:0)	error	0.0956	0.0745941176470588
TAG52:1FA20:1	error	0.587090909090909	0.469958823529412
CE(14:0)	error	27.5549727272727	18.7189
DAG(18:1/22:4)	error	0.0406090909090909	0.0468882352941176
PC(18:0/20:3)	error	24.9119727272727	19.1691470588235
TAG54:2FA18:0	error	19.7426818181818	17.3562823529412
TAG56:7FA22:5	error	2.36286363636364	3.11798235294118
PE(18:0/20:3)	error	1.57330909090909	1.32049411764706
TAG51:1FA15:0	error	0.596918181818182	0.409376470588235
TAG58:7FA18:1	error	0.828209090909091	0.972464705882353
PI(18:0/20:3)	error	2.66892727272727	2.22209411764706
TAG51:4FA18:1	error	1.09481818181818	1.0476
TAG52:6FA18:3	error	1.52099090909091	1.75077058823529
TAG44:2FA14:0	error	0.372254545454545	0.19815
TAG50:5FA14:1	error	0.314681818181818	0.270588235294118
TAG54:2FA18:2	error	2.87803636363636	2.2222
TAG48:2FA16:0	error	13.2379	8.66732352941176
TAG56:6FA20:2	error	0.259790909090909	0.320152941176471
TAG56:5FA18:2	error	1.18472727272727	1.37051176470588
CER(16:0)	error	0.427463636363636	0.385888235294118
PC(18:2/18:3)	error	1.27043636363636	1.07334705882353
TAG49:2FA18:2	error	1.68378181818182	1.14623529411765
TAG54:3FA20:1	error	1.49402727272727	1.64315294117647
TAG44:0FA18:0	error	4.03310909090909	3.78864117647059
TAG54:1FA18:0	error	6.13939090909091	4.68395882352941
FFA(20:1)	error	2.87399090909091	3.12342352941176
TAG48:4FA14:0	error	0.258063636363636	0.189664705882353
TAG48:3FA16:1	error	2.25512727272727	1.84378235294118
TAG49:3FA18:3	error	0.186372727272727	0.116617647058824
SM(18:0)	error	29.2268909090909	31.1978823529412
PE(P18:0/18:2)	error	4.77490909090909	4.17709411764706
TAG53:2FA16:0	error	1.18028181818182	1.01403529411765
PC(18:1/18:3)	error	1.10891818181818	0.821988235294118
TAG53:4FA20:4	error	0.170609090909091	0.132841176470588
TAG46:3FA16:0	error	0.326618181818182	0.180047058823529
LPC(18:1)	error	11.4962818181818	11.5620352941176
TAG50:2FA18:1	error	61.2018090909091	55.3633764705882
PI(18:0/18:1)	error	1.75363636363636	1.23798823529412
TAG48:1FA18:1	error	17.8777454545455	11.9924411764706
TAG54:4FA18:0	error	8.35951818181818	7.96300588235294
TAG54:6FA16:1	error	0.798545454545455	0.833276470588235
TAG56:6FA20:4	error	6.49087272727273	7.35032941176471
PC(20:0/20:4)	error	1.61925454545455	1.83210588235294
TAG54:1FA20:0	error	1.76473636363636	1.31503529411765
TAG44:2FA18:2	error	0.857936363636364	0.490211764705882
PC(18:0/20:5)	error	8.27774545454545	6.82525294117647
TAG58:7FA22:6	error	0.698572727272727	0.712770588235294
TAG52:3FA22:1	error	0.0954	0.108811764705882
CE(16:1)	error	105.000981818182	80.7615529411765
TAG54:2FA20:1	error	2.26119090909091	2.30100588235294
TAG44:1FA16:0	error	1.84059090909091	0.910423529411765
DAG(16:0/16:1)	error	0.273	0.206611764705882
TAG46:3FA14:1	error	0.194836363636364	0.122976470588235
TAG52:6FA20:4	error	0.773154545454545	0.683005882352941
CE(16:0)	error	328.120618181818	309.389570588235
PE(P18:0/20:3)	error	1.36543636363636	1.17824705882353
DAG(12:0/16:0)	error	0.190372727272727	0.141473529411765
TAG45:0FA14:0	error	0.256645454545455	0.128123529411765
FFA(18:2)	error	57.9679818181818	69.6970470588235
LPE(16:0)	error	0.881518181818182	0.829588235294118
CE(20:1)	error	2.03836363636364	2.06234117647059
DCER(22:0)	error	0.180063636363636	0.1386
PC(14:0/18:1)	error	4.68654545454545	3.39756470588235
PE(18:1/22:6)	error	1.46547272727273	1.51238235294118
TAG48:4FA16:0	error	0.281627272727273	0.1736
TAG54:2FA16:0	error	2.33657272727273	2.19378235294118
TAG58:9FA18:2	error	0.453227272727273	0.583941176470588
TAG52:5FA16:0	error	7.85396363636364	8.08491764705882
FFA(15:0)	error	11.7568090909091	15.6775882352941
TAG52:5FA18:1	error	2.61654545454545	3.08321176470588
TAG54:5FA18:1	error	30.4888636363636	36.6183882352941
FFA(24:0)	error	3.48769090909091	3.35974117647059
TAG54:5FA22:5	error	0.813172727272727	0.732882352941176
TAG58:8FA18:2	error	0.496890909090909	0.596341176470588
TAG44:0FA14:0	error	1.72706363636364	0.815811764705882
PE(P16:0/18:1)	error	0.880336363636364	0.733564705882353
CER(22:0)	error	0.796436363636364	0.631641176470588
TAG52:4FA18:1	error	25.8431	31.2133294117647
TAG58:8FA20:3	error	0.175545454545455	0.177552941176471
PE(18:0/22:5)	error	1.26542727272727	1.37742352941176
TAG47:2FA18:1	error	0.235109090909091	0.159582352941176
CE(22:2)	error	0.163890909090909	0.192341176470588
TAG55:5FA18:2	error	0.328654545454545	0.259541176470588
TAG52:2FA14:0	error	0.236127272727273	0.177070588235294
FFA(22:4)	error	3.03578181818182	3.19146470588235
TAG54:1FA18:1	error	4.92433636363636	3.93492352941176
TAG40:0FA14:0	error	0.3087	0.181041176470588
DAG(16:0/22:5)	error	0.0614727272727273	0.0623764705882353
DAG(18:0/22:6)	error	0.0430227272727273	0.0287235294117647
TAG47:1FA16:0	error	0.620845454545455	0.328805882352941
DAG(18:1/20:5)	error	0.242372727272727	0.213458823529412
TAG54:3FA16:1	error	0.296354545454545	0.336058823529412
MAG(16:0)	error	0.6377	0.656811764705882
PI(16:0/18:2)	error	2.64514545454545	1.80454705882353
CE(22:6)	error	12.3785909090909	13.2452882352941
TAG46:4FA18:2	error	0.272072727272727	0.1779
CE(18:4)	error	1.16078181818182	0.736347058823529
TAG54:2FA20:0	error	0.976363636363636	0.838329411764706
TAG56:6FA20:3	error	1.35962727272727	1.54476470588235
DAG(18:2/22:4)	error	0.0352909090909091	0.0386117647058824
DCER(24:0)	error	0.252481818181818	0.192011764705882
TAG58:6FA16:0	error	0.177081818181818	0.130917647058824
PC(16:0/18:2)	error	454.420918181818	426.232882352941
TAG52:3FA18:2	error	139.6757	157.320164705882
TAG48:0FA18:0	error	2.24860909090909	1.28435294117647
TAG58:7FA18:2	error	0.343827272727273	0.391547058823529
TAG50:1FA16:1	error	4.3987	3.41722941176471
LPE(16:1)	error	0.0402454545454545	0.0296294117647059
TAG48:1FA14:1	error	0.431690909090909	0.239682352941176
TAG51:2FA18:2	error	1.92397272727273	1.4542
TAG50:2FA16:0	error	83.5468	71.8389117647059
LCER(14:0)	error	0.204381818181818	0.129347058823529
LPE(22:6)	error	0.220418181818182	0.219388235294118
PE(18:1/20:4)	error	3.65969090909091	4.13264705882353
TAG54:4FA22:4	error	0.339	0.305552941176471
PE(16:0/18:2)	error	1.82430909090909	1.64054117647059
TAG50:4FA18:2	error	5.72081818181818	5.83443529411765
HCER(16:0)	error	0.666072727272727	0.597052941176471
PE(16:0/22:5)	error	0.850409090909091	0.896888235294118
PE(O18:0/18:1)	error	0.165381818181818	0.150929411764706
TAG44:1FA14:1	error	0.248254545454545	0.108294117647059
TAG56:7FA20:5	error	1.56366363636364	1.42458823529412
TAG45:0FA16:0	error	0.362836363636364	0.171964705882353
TAG46:0FA16:0	error	7.1717	3.67333529411765
SM(24:1)	error	62.8864090909091	59.6593352941176
TAG52:7FA22:6	error	0.233036363636364	0.219317647058824
CE(20:2)	error	1.90606363636364	1.74348823529412
TAG54:5FA20:5	error	0.411227272727273	0.335152941176471
TAG45:0FA15:0	error	0.209836363636364	0.101776470588235
TAG56:5FA22:5	error	0.452509090909091	0.505229411764706
PC(18:0/16:1)	error	1.35057272727273	0.952129411764706
TAG49:2FA16:0	error	1.92023636363636	1.31024705882353
CE(20:5)	error	25.3365909090909	22.3443470588235
HCER(22:1)	error	0.0514909090909091	0.0489470588235294
TAG49:1FA16:0	error	3.94127272727273	2.56218823529412
TAG56:5FA18:1	error	3.50506363636364	4.25650588235294
TAG53:4FA18:3	error	0.357327272727273	0.325423529411765
PC(20:0/18:1)	error	1.27006363636364	1.14643529411765
TAG54:1FA20:1	error	0.344527272727273	0.302382352941176
DAG(12:0/18:1)	error	0.123072727272727	0.0935823529411765
PE(P18:0/22:5)	error	2.97235454545455	2.68152352941176
