chemID	pval	/Users/m221138/RA_project/data/filled_qc_data/MLR.clp.sc.ready.ignor.norm.qc.fillna.h.tsv	/Users/m221138/RA_project/data/filled_qc_data/MLR.clp.sc.ready.ignor.norm.qc.fillna.r.tsv
TAG52:0FA20:0	error	0.540327272727273	0.389472881355932
TAG58:6FA22:5	error	0.293663636363636	0.344150847457627
TAG50:1FA20:1	error	0.205945454545455	0.185281355932203
TAG54:6FA20:3	error	0.482563636363636	0.578925423728814
CE(24:0)	error	0.240390909090909	0.258506779661017
LCER(22:0)	error	0.278390909090909	0.236242372881356
TAG48:4FA16:1	error	0.333418181818182	0.346157627118644
TAG51:4FA16:0	error	1.22443636363636	1.2264186440678
PC(16:0/18:1)	error	213.250272727273	202.387127118644
TAG50:3FA14:1	error	1.08361818181818	0.976572881355932
CE(17:0)	error	7.1527	7.02249491525424
TAG56:6FA22:6	error	0.932727272727273	0.805052542372881
PC(18:1/16:1)	error	8.06922727272727	7.47060847457627
TAG53:3FA16:0	error	0.817281818181818	0.87261186440678
TAG54:4FA20:4	error	1.81225454545455	1.69132542372881
DAG(14:0/20:4)	error	0.0408181818181818	0.0300466101694915
CE(18:2)	error	1302.46460909091	1385.21618644068
DAG(14:1/18:1)	error	0.144936363636364	0.148618644067797
DCER(20:0)	error	0.0589636363636364	0.0597254237288136
LCER(20:1)	error	0.0412272727272727	0.0369050847457627
TAG54:3FA16:0	error	3.32043636363636	3.84783898305085
TAG48:3FA14:0	error	2.44288181818182	2.60826101694915
TAG56:1FA18:1	error	0.533409090909091	0.382764406779661
TAG58:9FA18:1	error	0.485709090909091	0.578016949152542
PE(P18:1/22:4)	error	0.918854545454545	0.86073220338983
TAG54:4FA16:0	error	4.64729090909091	4.97276271186441
PC(18:2/16:1)	error	11.3565545454545	12.0976542372881
DAG(14:0/18:1)	error	0.412018181818182	0.416240677966102
TAG46:2FA14:1	error	0.620081818181818	0.43188813559322
TAG52:4FA20:0	error	0.391863636363636	0.519557627118644
PC(18:0/18:2)	error	189.3379	184.322423728814
PE(P16:0/22:4)	error	2.99989090909091	2.80047966101695
TAG50:4FA16:0	error	1.37246363636364	1.52302711864407
DAG(18:1/20:1)	error	0.0913454545454545	0.104896610169492
