chemID	pval	/Users/m221138/RA_project/data/filled_qc_data/2class/MLR.clp.sc.ready.ignor.norm.qc.fillna.r.tsv	/Users/m221138/RA_project/data/filled_qc_data/2class/MLR.clp.sc.ready.ignor.norm.qc.fillna.other.tsv
TAG55:5FA20:4	0.379228243370807	0.281362711864407	0.306910144927536
TAG58:6FA20:4	0.67440774522833	0.142515254237288	0.144057971014493
PE(O18:0/20:4)	0.678408125407077	2.06824915254237	2.04384347826087
DAG(18:2/18:3)	0.679653795998333	0.320586440677966	0.303195652173913
TAG48:4FA18:3	0.134228627802849	0.820642372881356	0.608140579710145
TAG52:0FA16:0	0.548654939995264	3.00156101694915	2.87642898550725
TAG58:9FA22:5	0.681578234379517	0.4141	0.370153623188406
TAG58:9FA22:6	0.750961960141815	1.90485254237288	1.38963768115942
PE(P18:1/16:0)	0.41151738962954	0.20521186440678	0.1881
DAG(14:0/18:2)	0.492026270223709	0.369705084745763	0.357836231884058
TAG54:0FA18:0	0.327839761986109	0.965623728813559	0.752178260869565
TAG56:2FA16:0	0.643987039614291	0.206394915254237	0.22836231884058
TAG56:8FA22:5	0.981182921051063	0.500271186440678	0.474598550724638
PC(16:0/20:2)	0.867506258581568	5.6169593220339	5.48707971014493
PC(15:0/18:1)	0.387336169106116	0.785283050847458	0.728201449275362
TAG56:7FA18:2	0.987398687017063	3.31261016949153	3.19919130434783
LPE(18:1)	error	0.67425593220339	0.620831884057971
TAG50:2FA16:1	0.891149264405471	28.0917152542373	32.2638710144928
PC(17:0/18:1)	0.906758239767609	1.33888305084746	1.27141739130435
DAG(16:0/18:1)	0.60433666463753	2.94191355932203	2.95433768115942
LPC(22:5)	0.488952829845449	0.336515254237288	0.317321739130435
TAG46:0FA18:0	0.295269531879739	1.08477966101695	0.64153768115942
PE(18:0/20:5)	0.956954855216337	2.16865762711864	2.02477246376812
LPE(22:4)	0.98836236512484	0.0568627118644068	0.0598
TAG46:1FA18:1	0.457819729984028	6.55290847457627	5.22732173913043
TAG58:10FA20:4	0.173153657465049	0.587945762711864	0.661830434782609
DAG(14:0/16:1)	0.459008588153997	0.0664372881355932	0.075095652173913
SM(24:0)	0.891426559762032	27.8537288135593	27.1606782608696
TAG53:6FA18:2	0.565216088129482	1.65217457627119	1.65305797101449
HCER(18:0)	0.572804872239057	0.0732576271186441	0.0669478260869565
LPC(20:3)	0.533585518686081	1.7999813559322	1.79602608695652
TAG53:5FA18:2	0.841264341715075	11.4718847457627	11.3500420289855
TAG50:1FA18:0	0.920183041067141	5.16308983050847	5.56154492753623
TAG52:5FA20:3	0.974719507339952	0.338945762711864	0.354857971014493
PE(P16:0/22:5)	error	2.69876779661017	2.64644637681159
TAG44:0FA12:0	0.258495809531361	1.49416440677966	0.842831884057971
